what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1296497893766
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296497895813
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.ClassFileEditor",1296497895813
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296497897719
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497898938
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497907078
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296497912437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497913656
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296497922781
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497924452
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497932108
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296497933686
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497935530
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1296497942061
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1296497946498
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497954592
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497962451
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497962451
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497962591
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497980528
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497986918
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498004089
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498011199
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498011902
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296498011902
