what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657021125
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657022359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657022671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657022671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657022781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657043515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657044953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657044953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657045046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296657052312
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296657063187
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296657064718
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296657073171
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296657078921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296657080625
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296657121015
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296657122609
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1296657125140
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1296657125453
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296657139375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296657160343
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296657162750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296657198156
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296657199828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296657211109
