what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296663255382
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296663257553
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296663262131
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296663266147
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663276678
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663328176
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296663329614
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663336364
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663336364
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663336442
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663354535
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296663358925
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296663363925
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663368159
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663410471
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296663412627
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296663433470
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663478093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663478093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663478187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663501999
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663516202
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296663535060
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296663539467
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296663540951
