what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500354562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296500370202
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296500375296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500378796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500390904
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296500392623
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500397482
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500432043
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296500446433
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500500353
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500510274
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296500534304
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296500534523
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296500534851
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296500550210
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500553741
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500596958
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296500603239
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500606863
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500619816
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500621363
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296500622785
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500644612
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500644643
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296500694141
