what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497513690
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296497515143
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296497515314
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296497515814
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296497515861
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296497515908
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296497515955
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296497516174
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296497516393
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497537923
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497539970
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497539970
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497540938
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497544954
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1296497550172
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1296497551922
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1296497553953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497557813
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497558531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497558531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497566750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497566750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497566890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497569109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296497574765
