what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500759607
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296500760653
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500765435
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500778184
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500778184
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500778340
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500797214
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296500827854
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296500831853
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500833994
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500842025
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500843728
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500852868
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500852868
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500852962
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500885804
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500910084
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500917678
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296500947551
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500950189
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500956245
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500959726
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296500960632
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296500975243
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296500978724
