what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.servlet.ui,1.1.300.v200902191739,"org.eclipse.jst.servlet.ui",1296660501893
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296660509236
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1296660512768
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296660512986
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296660584671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296660584687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296660584796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296660641403
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296660726028
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296660727560
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296660737481
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296660749575
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296660762575
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296660764372
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296660776966
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296660779231
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296660793200
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296660879200
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296660917419
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296660987746
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296661094666
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296661110447
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296661110447
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296661110556
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296661111587
