what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296499348982
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296499352873
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296499366700
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296499375919
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296499377012
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296499378075
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296499378075
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296499378215
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296499417573
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296499420010
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296499863491
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296499869975
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296499886115
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1296499886755
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296499891380
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296499943206
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296499943487
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296499943721
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296499943893
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296499944081
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296499944299
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296499945096
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296499950143
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296499972470
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1296499972642
