what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1297866163819
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297866163819
java.specification.version,sysinfo,,,"1.6",1297866163819
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1297866163819
java.version,sysinfo,,,"1.6.0_22",1297866163819
java.vm.info,sysinfo,,,"mixed mode, sharing",1297866163819
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1297866163819
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1297866163819
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297866163819
java.vm.specification.version,sysinfo,,,"1.0",1297866163819
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1297866163819
java.vm.version,sysinfo,,,"17.1-b03",1297866163819
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1297866164100
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1297866165132
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui",1297866168899
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1297866169212
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1297866169212
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.monitor.ui",1297866169352
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1297866169946
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1297866169962
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1297866170681
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1297866170681
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1297866170869
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1297866170900
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1297866172526
