what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498023135
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498047088
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498060743
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498068508
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1296498074399
started,bundle,org.eclipse.pde.api.tools,1.0.100.v20090526,"org.eclipse.pde.api.tools",1296498074461
started,bundle,org.eclipse.pde.api.tools.ui,1.0.100.v20090526,"org.eclipse.pde.api.tools.ui",1296498074477
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1296498082695
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296498087226
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296498093820
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296498096413
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296498099851
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498105069
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498105772
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296498105772
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498114866
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498120506
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498120678
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498120678
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498120772
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498123397
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498127084
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498232439
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296498240954
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296498246688
