what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497357368
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497357478
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497362196
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497378008
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296497384945
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497387648
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497388867
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497389430
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497392351
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090527,"org.eclipse.ui.views.log",1296497411444
started,bundle,org.eclipse.pde.ui,3.5.0.v20090528,"org.eclipse.pde.ui",1296497411460
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497422053
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497423131
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497423131
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497423803
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497426522
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497445614
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497467879
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296497468629
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497468629
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296497481254
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296497490597
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497492034
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1296497511112
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1296497512346
