what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,"org.eclipse.wst.xml.core",1296496554733
started,bundle,org.eclipse.wst.common.modulecore,1.1.300.v200904132230,"org.eclipse.wst.common.modulecore",1296496554779
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1296496554795
started,bundle,org.eclipse.jst.j2ee,1.1.300.v200905290632,"org.eclipse.jst.j2ee",1296496554811
started,bundle,org.eclipse.jst.jee.ui,1.0.200.v200905242144,"org.eclipse.jst.jee.ui",1296496554811
started,bundle,org.eclipse.jst.servlet.ui,1.1.300.v200902191739,"org.eclipse.jst.servlet.ui",1296496554826
started,bundle,org.eclipse.jst.j2ee.ui,1.1.300.v200905132034,"org.eclipse.jst.j2ee.ui",1296496554873
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.300.v200903120000,"org.eclipse.jst.j2ee.navigator.ui",1296496554873
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496594699
activated,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1296496597215
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496598340
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496644338
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496650135
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496671102
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496674212
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496685649
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1296496687883
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496688367
error,log,,,"Internal Error",1296496688914
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496688930
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1296496690320
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496690570
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496693601
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496699867
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296496703726
