what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1296496428582
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1296496428582
started,bundle,org.eclipse.wst.common.emf,1.1.300.v200905060430,"org.eclipse.wst.common.emf",1296496428582
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.300.v200811200330,"org.eclipse.wst.common.emfworkbench.integration",1296496428582
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1296496428582
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.0.v200906080535,"org.eclipse.wst.common.project.facet.core",1296496428582
started,bundle,org.eclipse.wst.jsdt.core,1.0.200.v200905201910,"org.eclipse.wst.jsdt.core",1296496428582
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1296496428582
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1296496428582
started,bundle,org.eclipse.wst.web,1.1.300.v200901261500,"org.eclipse.wst.web",1296496428582
os,sysinfo,,,"win32",1296496428598
arch,sysinfo,,,"x86",1296496428598
ws,sysinfo,,,"win32",1296496428598
locale,sysinfo,,,"fr_FR",1296496428598
processors,sysinfo,,,"2",1296496428598
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1296496428598
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1296496428598
java.specification.name,sysinfo,,,"Java Platform API Specification",1296496428598
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296496428598
java.specification.version,sysinfo,,,"1.6",1296496428598
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1296496428598
java.version,sysinfo,,,"1.6.0_22",1296496428598
java.vm.info,sysinfo,,,"mixed mode, sharing",1296496428598
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1296496428598
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1296496428598
