what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296501145311
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296501145905
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296501146451
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296501150728
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296501154693
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296501156051
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296501157893
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296501178669
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296501183290
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296501184523
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296501184539
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296501184648
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296501186787
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1296501188753
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296501190845
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296501192203
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1296501194701
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296501199868
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296501221300
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1296501227950
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296501233712
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296501233712
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296501233853
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1296501326755
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1296501328083
